,price
1310007,345000
1258492,899999
1284731,22950000
1353935,919000
1291206,489000
1263115,838000
1281496,799000
1312075,499900
1311186,269700
1261897,450000
1329090,809888
1330027,1350000
1329800,1525000
1346722,1750000
1257481,789000
1351766,839000
1276496,499900
1353303,465000
1302339,585000
1282574,3300000
1318934,375000
1297802,731651
1350959,760000
1351114,949000
1325953,599000
1305496,650990
1268920,629000
1339340,599000
1306990,640000
1317136,23500
1279820,840000
1311899,535000
1334064,1374999
1319233,385840
1266351,848000
1283501,13500000
1264175,2695000
1336366,1052895
1302080,549000
1320433,350000
1357325,439500
1346525,450000
1261232,1799000
1292427,625000
1285716,789000
1342309,1199500
1329827,1098000
1336561,615000
1330352,2500000
1306138,1088888
1342533,440000
1257903,354000
1304214,522000
1334702,4250000
1290875,545900
1260081,12950000
1277777,999900
1330554,1088000
1326668,4595000
1312367,3200000
1329950,1950000
1322445,5000000
1330544,799000
1300400,325000
1319709,379000
1277679,558900
1309398,125000
1328893,749900
1314181,949900
1265568,889000
1261467,1350000
1260837,664900
1277508,490000
1311891,419900
1292366,4550000
1288339,449000
1311599,275000
1330648,2478000
1292591,629999
1308498,300000
1252428,5500000
1295298,375000
1278770,750000
1345091,359900
1321769,1099000
1268590,499900
1292699,590000
1346741,1999000
1354205,689000
1267477,2495000
1290131,975000
1336542,530000
1312608,725000
1259116,838000
1324564,2499000
1331028,1299000
1259013,647000
1263920,499999
1340856,649000
1316931,395000
1277436,399990
1270653,1825000
1337844,2388000
1277407,645000
1332422,1079000
1305166,839988
1305751,549900
1277404,3500000
1337728,1100000
1274537,724987
1330956,1699999
1293984,350000
1266572,485000
1287439,499900
1262874,5495000
1279430,988000
1317206,690000
1338492,479900
1278827,799000
1356691,36500
1297473,430000
1349253,549000
1290743,189000
1328811,559000
1311147,314999
1273629,1450000
1259157,29900000
1263201,819900
1260868,939850
1348238,450000
1331075,450000
1344384,699000
1298132,7688000
1350947,610000
1268917,500000
1350282,988132
1319809,225000
1281018,630000
1319074,1290000
1340756,224000
1269285,1399000
1270629,640000
1306755,824900
1306848,679000
1338158,3545000
1343333,547558
1267417,1725000
1307338,1499000
1341025,975000
1336888,1559000
1290220,229990
1350783,629000
1333963,501900
1306129,669000
1292490,335000
1278234,598000
1315313,589000
1358680,139900
1331639,799000
1267408,898000
1257943,1170000
1324176,4350000
1292626,379000
1279902,325000
1335321,1925000
1331375,649000
1354570,400000
1261753,1659000
1341139,379950
1264671,849000
1292963,689000
1292893,8500000
1336106,899000
1291913,715000
1275653,960000
1279649,485000
1313403,8200000
1259629,499900
1298157,695000
1288828,370000
1308570,1650000
1312420,699900
1330913,1060000
1289730,649000
1258848,1500000
1327950,2999000
1298680,250000
1338006,1399000
1341256,2632500
1264112,1450000
1357727,224990
1292529,2950000
1260949,1995000
1328724,629999
1294245,650000
1264091,5995000
1282523,1499000
1317967,610000
1347564,538333
1336675,950000
1337709,1449000
1287495,729900
1343215,484999
1341034,449000
1342094,550000
1318185,549000
1298771,525000
1328289,3295000
1291834,559000
1327096,1100000
1334373,545000
1354375,169000
1308152,1200000
1311610,285000
1261972,875000
1337894,1395000
1258954,725000
1338002,1299000
1357539,749900
1270503,900000
1263513,4598000
1351155,750000
1289645,129900
1328561,1288000
1316961,849000
1282243,1250000
1281243,850000
1300813,407000
1284973,2450000
1312726,2700000
1262589,739000
1352845,245000
1297951,609000
1266577,1499000
1355251,257000
1337393,648000
1354948,555000
1343134,795900
1323596,2728000
1347182,1595000
1356674,659000
1323711,2500000
1273408,2199000
1292871,1750000
1279306,649950
1270783,699000
1348578,399900
1299184,805000
1260440,1795000
1302434,599900
1290098,795000
1291944,579000
1350524,534000
1327695,715333
1292524,830000
1355653,225000
1274674,1498000
1333121,998000
1337923,1199000
1353245,485000
1283983,949999
1279923,460000
1257417,525000
1291768,1050000
1335799,1050000
1313138,950000
1323145,6280000
1285200,2450000
1309773,445000
1350257,859000
1265804,640000
1328962,958000
1327834,2995000
1259056,1200000
1354545,339900
1279043,899000
1328640,459000
1288390,1129900
1263486,1399000
1276202,829000
1350473,999999
1260946,929000
1288578,750000
1293007,625800
1311280,235000
1316604,299000
1332908,4999950
1277778,899900
1275415,675000
1273209,589000
1281444,1649000
1342053,619000
1306631,1715000
1302680,399995
1262060,898000
1300388,589900
1265950,775000
1351044,611000
1341266,315000
1267839,799000
1313035,430000
1300180,650000
1331334,689500
1284763,720000
1357698,499000
1299929,1150000
1338421,534900
1266537,459000
1327260,1695000
1285607,2495000
1261037,653900
1257218,2298000
1336627,399000
1296782,227500
1287372,619900
1303937,334900
1306421,5500000
1303248,1300000
1284029,2850000
1281288,599950
1343817,3900000
1311762,198000
1309750,364900
1280185,1480000
1309471,380000
1334603,425000
1289705,624900
1349240,725000
1348780,629000
1281680,639000
1281121,850000
1331336,899000
1291896,933900
1275538,800000
1355703,599950
1279815,489000
1313215,1150000
1329792,1138888
1352070,1100000
1293885,2000000
1262044,835000
1291112,324900
1293529,699000
1307275,1375000
1358618,809000
1309931,315000
1261589,749000
1348403,975000
1253849,325000
1357260,289000
1263067,749900
1265074,1890000
1265321,2300000
1284199,1350000
1329845,1891639
1311334,242000
1326309,1495000
1299243,275000
1300857,999990
1294424,560000
1276451,599500
1313116,1099000
1262247,1199999
1330950,2100000
1357454,295000
1349072,649950
1271202,1149999
1305417,470000
1265708,869000
1324974,1550000
1331561,998000
1264947,1400000
1310119,995000
1340489,800000
1333883,699000
1308006,1095000
1265294,734999
1308754,429900
1306842,699900
1311750,374900
1349905,379000
1259078,569000
1257197,790000
1354401,265000
1257792,1099000
1317677,2700000
1293358,675000
1326692,1488000
1341645,599999
1351435,549900
1273732,1299900
1354644,529000
1268660,500000
1320367,438000
1299484,629000
1341432,629900
1357095,525000
1296826,390000
1333636,575000
1297151,499000
1272226,2350000
1306811,1800000
1274828,1299000
1342603,398888
1334120,550000
1260214,17995000
1331261,3250000
1350389,615000
1281645,995000
1340817,345000
1335786,995000
1291225,489000
1280759,650000
1269051,849999
1347093,3650000
1345824,375000
1330216,1388888
1321817,740000
1281353,649900
1354990,775000
1283482,1295000
1298844,499900
1327911,550000
1305156,599900
1276535,548000
1279953,659500
1285287,490000
1347027,965000
1283241,10850000
1303952,339900
1323944,2238000
1322141,2950000
1323265,2250000
1263919,1450000
1341524,509000
1294909,3595000
1327094,7750000
1333506,614950
1291029,528750
1329553,1059000
1268407,375000
1269690,799995
1296469,750000
1286046,849000
1334386,749000
1279133,460000
1261778,2695000
1275372,389000
1330915,1899900
1278018,624990
1265622,3425000
1322091,4695000
1263917,890000
1332604,860000
1333387,499000
1312624,225000
1312232,1099000
1304372,385000
1259537,949000
1332334,970365
1276039,555000
1282319,1825000
1293437,594000
1328830,525000
1264883,1200000
1312326,329000
1313220,989000
1266404,850000
1293478,630000
1318759,375000
1252784,925000
1348144,480000
1290157,465000
1330735,900000
1285541,889000
1257770,1399000
1321246,597400
1261847,3599000
1341036,850000
1254606,1995000
1332221,811820
1273208,1395000
1269473,450000
1274228,769999
1300844,620000
1332453,899900
1260709,1065000
1321699,595000
1337077,1117200
1344049,350000
1333554,610000
1302377,500000
1338384,335000
1341923,95000
1350670,579000
1349136,543900
1349522,320000
1310333,214900
1342752,1600000
1305216,499900
1334970,1395000
1302382,395000
1356849,599000
1324329,2475000
1283042,3450000
1272111,575000
1351460,559000
1321481,149950
1334825,860000
1298098,699950
1266147,1200000
1326428,450000
1284497,1699999
1352054,1750000
1265225,999888
1335368,305000
1305683,350000
1324977,1899000
1265997,399000
1310300,525000
1307067,899000
1341586,430000
1356076,5250000
1298742,360000
1314653,249900
1262420,11000000
1328335,1750000
1282059,1429000
1258438,2895000
1333574,2998888
1258881,2699000
1349059,549900
1328431,1880000
1309088,249900
1258806,920000
1258148,1299000
1316801,399999
1324746,1500000
1319803,399000
1304066,549000
1294798,180000
1347840,939000
1340910,629999
1258805,2150000
1276820,779000
1288479,1049000
1336874,2400000
1265353,785000
1269995,949999
1344288,475000
1351427,469900
1261947,25999000
1262356,1600000
1318735,515000
1270824,620000
1344995,849000
1351916,399000
1273071,380000
1346179,350000
1287979,1650000
1258482,880000
1275672,765000
1321027,651217
1313172,899000
1302181,400000
1302070,537289
1333486,1398000
1316860,95000
1273193,4900000
1326455,1299000
1288612,425000
1345939,249000
1308418,19500000
1297724,619900
1291152,995000
1339537,499500
1348813,649000
1262858,1249000
1322177,1500000
1333984,745000
1298569,5975000
1263985,939000
1269893,2245000
1307711,800000
1252717,699000
1324145,799000
1350672,2960000
1292708,425000
1271859,4250000
1334458,725000
1353503,495000
1324751,1549950
1337487,1750000
1290788,407130
1281628,999000
1271546,1180000
1357781,369000
1266532,1499000
1282374,1199000
1310352,417990
1279218,619900
1324405,849000
1328900,899888
1287454,439000
1350683,375000
1294076,4790000
1294101,1995000
1333912,998000
1308416,23500000
1327107,1300000
1338209,749000
1283743,649900
1352651,425000
1354848,795000
1356518,590000
1354626,305000
1287658,549000
1357237,400000
1316185,429900
1284028,2100000
1350335,649000
1273281,5300000
1263029,2295000
1349084,479900
1307416,699000
1312825,869000
1258252,1458000
1258596,1275000
1301311,389900
1346297,400000
1289836,480000
1331074,779900
1351167,672500
1323691,3295000
1284036,3495000
1302258,405000
1264713,789000
1336265,1495000
1304896,615000
1279790,439900
1301008,175000
1350474,815000
1319591,385000
1285513,1248747
1291250,424900
1285709,21995000
1328565,680000
1352223,899000
1311118,300000
1356832,2250000
1311892,455000
1347334,534900
1266499,869800
1349527,575000
1338195,4500000
1257264,5995000
1309981,358900
1268814,734900
1347541,487990
1343031,575000
1327008,995000
1320326,775000
1310970,219000
1309096,264900
1348585,490000
1349309,726000
1340009,384500
1267323,1099900
1332883,889000
1262738,719000
1278274,489000
1311057,1250000
1319117,1690000
1299919,550000
1276577,718000
1315828,500000
1268445,2399000
1265990,1679900
1261635,710000
1306301,1599000
1285618,1625000
1313970,449000
1274682,3999999
1320412,589000
1328650,699000
1341110,417000
1257455,1169125
1343925,649000
1279582,464999
1305226,635000
1269443,2345000
1260335,749995
1338046,1975000
1271228,1499000
1272017,6200000
1272534,1225000
1266309,750000
1352001,315000
1287719,499900
1287566,499500
1293184,329999
1262074,795000
1324330,3998000
1343149,999999
1304444,625490
1278801,1450000
1326897,1795000
1330914,1499000
1274363,799000
1321809,875000
1308716,325000
1316933,379000
1330874,1749000
1310654,403325
1271666,2700000
1334359,549000
1296261,449999
1324985,359000
1272173,799000
1285920,750000
1351252,548327
1343619,531000
1350834,475000
1263472,11000000
1276033,699000
1337615,999888
1323375,1548000
1355605,925000
1281469,725000
1284877,1550000
1262441,549000
1268114,475000
1266036,1388000
1288596,899000
1295248,320000
1348995,1450000
1323415,1988000
1322969,1500000
1258012,795000
1271387,1250000
1290036,724900
1262735,2995000
1263819,1695000
1327434,1399000
1276003,950000
1341495,417900
1267438,640000
1301100,315000
1275526,875000
1348411,619900
1329648,449950
1319955,475000
1274876,2392275
1266304,645000
1347814,439000
1330005,1180000
1265179,20995000
1259857,1555000
1322465,2998000
1262424,938000
1320754,459900
1292639,619000
1285474,800000
1349914,536000
1341609,415000
1273049,1149000
1301107,725000
1263939,2300000
1251858,125000
1280031,760000
1323105,2499000
1290890,1599000
1284296,1299000
1351676,926000
1266591,1799000
1318742,230000
1357715,315000
1318531,610000
1297631,627000
1287975,1600000
1300655,350000
1301046,645000
1257906,975000
1349654,374900
1257567,1500000
1258709,1550000
1345982,340000
1291020,80000
1302799,675000
1258710,1249000
1298697,2450000
1280378,949000
1331540,1688800
1336094,1450000
1331995,1249000
1317369,410000
1316818,119000
1307593,895000
1290693,675000
1280595,799000
1339819,199000
1269984,1495000
1276488,1298500
1356351,549000
1349418,599000
1261898,520000
1278681,750000
1313864,565000
1304543,661990
1261209,1199000
1335057,778940
1266104,1064900
1265212,5395000
1273878,4750000
1309996,349000
1324976,4250000
1332953,924000
1281095,1199000
1357193,759000
1261711,520000
1264451,999000
1271612,750000
1260994,969000
1275887,879000
1336519,319000
1271052,13750000
1299520,495000
1320150,169950
1342917,620000
1329096,899000
1332392,1050000
1257747,675000
1351308,699000
1253175,799000
1275170,599999
1285626,724998
1323284,985000
1331139,525000
1321132,378000
1263976,1990000
1330349,1198880
1341578,2995000
1334658,1300000
